ID,gender,strain, the number of alive littermates,birth parity,the year-season at birth,lg,birth weight ,AGE,BF
5212,2,42,2,1,415,613,1.1,150.1731967,13.321972
20846,2,42,2,1,415,612,1.1,185.0858145,12.52788226
20912,2,25,2,1,415,639,1.6,170.729433,10.79594138
20651,2,1,3,1,415,638,1.2,181.6553846,22.41055901
20883,2,42,1,3,415,56,1,167.274841,11.63620502
5250,2,42,1,1,415,615,1.5,151.8168613,11.74653714
5262,2,36,1,1,415,617,1.4,153.1377979,14.76793357
20739,2,36,1,1,415,621,1.5,172.5131781,10.91973392
20943,1,25,1,1,415,626,1.5,161.546068,13.72379936
20961,1,42,1,1,415,636,1.9,164.4160121,12.03192905
5300,2,42,1,1,415,636,1.8,145.0601342,16.1641791
20942,2,25,1,1,415,626,1,153.7623968,10.50566038
20960,2,42,1,1,415,636,1.6,150.2886749,14.90254403
5271,2,42,2,1,415,612,1.5,157.1542473,19.52994052
5275,2,25,2,1,415,616,1.3,152.5876804,11.3927527
20841,2,42,1,1,415,643,1.4,144.8891036,16.78826145
20910,2,25,1,1,415,623,1.3,152.881725,13.01171142
20795,2,25,1,1,415,614,1.5,160.0874453,10.29677419
20737,2,42,1,1,415,634,1.6,144.3752184,14.55065388
5236,2,42,1,1,415,615,1.3,162.4824677,12.09384563
20909,2,42,1,1,415,632,1.7,147.2317496,21.29215626
20840,2,25,2,1,415,616,1.2,162.7850565,12.11373227
21015,2,25,2,1,415,642,1.5,181.2208824,10.89301144
20839,2,42,2,1,415,628,1.9,134.313293,6.637589976
5263,2,42,2,1,415,628,1.8,149.5744324,17.35933148
20941,2,42,1,1,415,640,1.6,181.3867833,12.27906977
20881,2,42,1,1,415,633,1.1,174.9108071,9.708050362
20908,2,42,1,1,415,632,1.6,149.9797359,16.22100284
20736,2,36,1,1,415,621,1.6,167.8705126,12.22034739
20940,2,25,1,1,415,626,1.4,147.4158446,13.26908636
21014,2,25,2,1,415,642,1.6,163.100336,16.26755853
20907,2,25,1,1,415,625,1.4,157.350219,15.99677419
20650,2,42,2,1,415,613,1.8,155.3688856,10.03243243
20794,2,25,2,1,415,602,1.3,166.6707915,14.52229299
20954,2,25,2,1,415,622,1.1,174.4765551,17.58933751
20793,2,25,2,1,415,602,1,180.9560367,10.08169345
20906,2,25,2,1,415,639,1.6,159.8338433,11.44691358
5254,2,25,2,1,415,602,1.5,150.0630865,14.26670781
20984,2,25,2,1,415,624,1.8,159.3849612,16.32272727
20791,2,25,2,1,415,602,1.6,154.5617014,14.4
5294,2,42,1,1,415,632,1.5,149.9797359,14.84049196
20905,2,25,1,1,415,623,1.1,161.5523106,15.9821975
20953,2,25,2,1,415,622,1.2,163.5938538,15.62863341
5280,2,42,1,3,415,75,1.2,149.7750337,14.70140581
20836,2,42,2,1,415,628,1.7,165.9362766,14.35405884
5218,2,1,3,1,415,638,1.7,155.8360978,12.5902888
20904,2,25,1,1,415,623,1.1,164.6883463,14.43079116
20903,2,25,1,1,415,625,1.1,162.7642823,15.17598736
5305,2,25,2,1,415,624,1.7,158.3007965,14.44561774
20932,2,25,1,1,415,644,1.2,176.6363823,13.72826343
5235,2,42,1,1,415,615,1.7,158.7450537,13.8108875
20735,2,42,1,1,415,618,0.8,198.4549516,13.07953064
5281,2,42,1,1,415,633,1.2,160.1302134,13.72200614
20879,2,42,1,1,415,645,1.4,164.7402896,12.19872611
5258,2,36,1,1,415,617,1.4,155.5086953,13.71983177
20901,2,25,1,1,415,623,1.3,164.0020406,15.90584899
5255,2,42,2,1,415,641,1.5,158.2507271,15.66792453
20734,2,42,1,1,415,634,1.8,160.7911384,15.14391144
20733,2,36,1,1,415,630,1.3,165.1153781,19.46824019
20732,2,42,1,1,415,619,1.4,143.918882,15.04166667
20527,2,25,1,1,415,593,1.4,186.8289785,10.04232722
20649,2,1,3,1,415,638,1.1,171.9907874,15.96657061
20952,2,25,2,1,415,622,1.4,160.2201823,20.80168955
20831,2,42,2,1,415,628,1.8,161.6995149,15.38765432
20939,2,42,1,1,415,640,1.4,159.6583712,13.41363004
5297,2,42,1,1,415,640,1.4,152.9969964,18.62387373
21013,2,25,2,1,415,642,1.4,157.0182819,17.32993631
20983,2,25,2,1,415,624,1.7,159.1664507,15.2269408
5303,2,25,2,1,415,624,1.4,155.3729439,13.15836482
20731,2,42,1,1,415,615,2,181.1628541,12.68838659
20829,2,42,2,1,415,612,1.2,170.7459859,17.09371555
21012,2,25,2,1,415,642,1.5,157.2322147,15.71187522
5279,2,42,1,1,415,633,1.3,146.4027651,16.99121478
21011,2,25,2,1,415,642,1.7,145.8811458,13.25853659
20730,2,42,1,1,415,618,1.1,158.5444643,12.07588933
5296,2,25,1,1,415,637,1.5,150.5831185,13.12504829
20938,2,25,1,1,415,626,1.1,152.9969964,15.11502795
20648,2,25,1,1,415,620,1.1,166.1007411,14.14684592
20900,2,25,2,1,415,639,1.5,170.2286456,9.557190635
20729,2,42,1,1,415,618,1.2,175.2201282,13.40624649
21010,2,25,2,1,415,642,1.2,161,18.3
20647,2,25,1,1,415,620,1.2,155.8360978,14.58736909
20646,2,1,3,1,415,638,0.8,169.6987967,11.2576754
20828,2,42,1,1,415,643,2,153.6310069,10.19140401
20980,2,25,2,1,415,624,1.8,161.468816,9.018702974
20728,2,36,1,1,415,621,1.4,161.9122628,14.43387097
20695,2,42,1,1,415,608,1.3,167.2341288,14.93574409
5307,2,25,1,3,415,99,1.6,145.0486717,10.0317142
20726,2,42,1,1,415,615,1.3,182.2358155,10.87575994
21009,2,25,2,1,415,642,1.5,170.1676767,9.790431739
5257,2,42,2,1,415,641,1.7,166.2480153,15.04033613
20645,2,1,3,1,415,638,1.2,184.0863062,12.45087515
20644,2,25,1,1,415,620,1.2,169.8171113,16.17909187
5283,2,42,1,3,415,75,1.3,155.5890283,12.3146771
20787,2,25,1,1,415,614,1,171.4996614,13.55047342
5277,2,42,1,3,415,56,1.5,160.2133425,14.92700779
5293,2,42,1,1,415,632,1.6,159.2925322,10.75486276
21000,2,25,1,1,415,627,1.4,177.1156726,14.09051095
20873,2,42,1,3,415,75,1.1,159.5880769,12.26864464
5241,2,42,1,1,415,619,1.4,166.2871591,13.88929068
20872,2,42,1,1,415,645,1.3,165.2467308,11.38392102
5282,2,42,1,1,415,633,1.3,152.5876804,12.61029879
20783,2,25,1,1,415,614,1.4,165.5658539,13.91347962
20979,2,25,2,1,415,624,2,165.6695639,21.47471307
20782,2,25,1,1,415,614,1.3,175.3523717,10.44822164
5214,2,42,2,1,415,613,1.4,167.9509168,17.66386671
5259,2,42,2,1,415,641,1.2,154.4915921,12.89169054
20781,2,25,1,1,415,614,1.3,188.8016213,14.79524785
20896,2,25,1,1,415,625,1.5,161.6264662,17.57237569
20723,2,42,1,1,415,646,0.7,159.8424194,14.557039
20779,2,25,2,1,415,602,1.5,126.6097637,12.39142375
5276,2,42,1,1,415,645,2.2,151.8629522,18.40707517
20936,2,25,1,1,415,626,1.1,154.6600628,16.84528302
5288,2,25,2,1,415,639,1.5,152.2742401,19.04976046
20526,2,42,2,1,415,647,0.8,168.7058922,16.64415584
5278,2,42,1,1,415,633,1.2,155.5890283,14.01017613
20822,2,42,2,1,415,612,1.5,165.5211185,14.10705016
20565,2,42,2,1,415,610,1,183.9513071,17.99183673
20643,2,25,1,1,415,572,1.8,199.3248361,13.84732181
20564,2,30,2,1,415,648,1,162.9220299,19.35890944
5234,2,42,2,1,415,649,1.1,163.5804611,14.95181606
20563,2,42,2,1,415,604,1.4,181.7058163,14.05688757
20562,2,30,2,1,415,648,1,184.2372453,17.1971223
20387,2,25,2,1,415,603,1.1,176.7441985,12.74117647
20693,2,42,1,1,415,608,1.3,168.665,20.0033264
20692,2,42,2,1,415,649,1,168.434774,17.12957454
20642,2,25,1,1,415,588,1.6,185.6314179,10.70654785
20561,2,30,2,1,415,648,0.9,175.8925391,15.46094421
20604,2,42,1,1,415,601,1.3,172.2132792,11.8038583
20385,2,25,2,1,415,603,1.4,164.5681142,12.60345489
20641,2,30,2,1,415,581,1.4,159.3778028,21.09328215
20602,2,42,1,1,415,597,1.1,157.7390271,13.54710122
20384,2,25,3,1,415,570,1.1,151.9675502,16.8684529
20558,2,42,2,1,415,610,1.3,162.1087173,12.79329249
20383,2,25,2,1,415,603,1.3,166.6482746,15.92145644
20557,2,42,2,1,415,610,0.9,179.8003119,14.57993385
20556,2,42,2,1,415,604,1.9,153.8582739,18.04227642
5162,2,36,1,1,415,594,1.3,148.3733333,18.33800905
20382,2,25,3,1,415,570,1,162.7565673,11.13036897
20601,2,42,1,1,415,601,1.1,186.997265,13.59503106
5184,2,42,1,3,415,42,1.6,155.8085644,14.49259032
5183,2,30,2,1,415,579,1.5,158.3955743,15.75168961
20525,2,25,1,1,415,650,1.1,155.3750326,16.41102696
20638,2,25,1,1,415,572,1.6,141.0418116,17.07216495
20484,2,36,1,1,415,594,1.4,160.6637267,22.44878969
5179,2,1,1,1,415,574,1.4,171.7292589,8.865356774
20381,2,25,3,1,415,570,1.7,172.1838766,13.72172145
20380,2,25,1,1,415,587,1.2,170.8093534,10.27950352
20554,2,42,3,1,415,590,1.7,156.5354319,15.08761553
20524,2,42,2,1,415,606,1.4,158.1081438,17.97991321
5209,2,42,3,1,415,598,1.8,153.2210065,10.72617612
20523,2,25,1,1,415,593,1.4,153.0271309,9.503102271
20522,2,42,2,1,415,606,1.4,192.8897807,10.33068362
5210,2,42,1,1,415,596,1.6,167.579825,11.6820061
20553,2,42,3,1,415,590,1.1,177.4278458,24.23427332
20521,2,1,1,1,415,574,1.3,160.0076871,13.26649874
5200,2,42,1,1,415,597,1.7,147.3237423,15.73043478
20552,2,42,2,1,415,604,1.2,202.0311972,22.78072697
20520,2,42,2,1,415,647,1.3,150.6968111,13.3676894
20443,2,30,2,1,415,559,1.4,176.0373709,15.45057874
5193,2,30,1,1,415,580,1.9,146.5547281,13.50253807
20378,2,25,2,1,415,603,1.4,157.099765,13.01680217
5182,2,42,2,1,415,647,1.2,146.704039,13.42680875
20551,2,42,1,1,415,569,1.3,161.8066449,11.61820814
5187,2,42,2,1,415,610,1.4,154.9133633,14.6319052
5206,2,42,2,1,415,600,1.9,142.3224344,12.16497545
20377,2,25,1,1,415,587,1.6,153.3523112,9.56751269
20636,2,25,1,1,415,572,2.1,147.4470417,8.60952381
20718,2,42,1,1,415,575,1.6,170.5646283,11.03376623
20442,2,1,1,1,415,562,1.1,200.2279103,9.87608092
21060,2,25,1,1,415,651,1.6,161.0578571,13.34861822
21101,2,40,1,1,415,652,1.3,144.0354082,17.50177353
20977,2,42,2,1,415,653,1.4,160.2070354,13.49676576
20999,2,25,1,1,415,654,1.5,148.8106661,10.77743957
5301,2,42,1,1,415,655,0.8,155.6630884,15.14978764
21150,2,42,1,1,415,656,1.6,152.0685649,16.48414675
21100,2,40,1,1,415,652,1.5,151.5909015,14.5754101
20976,2,25,1,1,415,657,1.6,162.9925159,14.98927677
21065,2,25,2,1,415,658,1.3,153.9457018,15.8698639
20998,2,25,1,1,415,659,1.5,155.3688856,13.92432432
20997,2,25,1,1,415,660,1.3,170.6457692,13.17495987
21084,2,25,1,1,415,661,1.6,151.8659974,14.82712843
20975,2,25,1,1,415,657,1.4,151.8990033,17.99835541
20974,2,25,1,1,415,657,1.3,161.3256345,17.67779792
21099,2,42,1,1,415,662,1.4,152.0554594,12.76086106
5310,1,25,1,1,415,663,1.3,150.8081837,13.83394481
20973,1,25,1,1,415,657,1.5,158.9128128,11.05543882
21098,1,40,1,1,415,664,1.3,184.5039145,13.33244481
21129,1,40,1,1,415,665,1.4,155.0887523,10.04719483
21036,1,25,2,1,415,666,1.5,175.2516081,7.83629169
21078,1,25,1,1,415,667,1.6,148.5014819,12.43055858
20972,2,42,2,1,415,653,1.3,146.559081,12.78282066
21149,2,42,1,1,415,656,1.4,151.01681,16.97168584
20600,2,42,2,1,415,576,1,201.2442952,10.59026337
21077,2,25,1,1,415,661,1.6,156.746216,12.07462387
5343,2,42,1,1,415,656,1.2,148.8839716,16.20471204
20441,2,31,2,1,415,557,1.6,177.3796739,13.3329773
20690,2,30,1,1,415,583,1.3,171.3789315,13.64134951
5306,2,25,1,1,415,660,1.3,156.2127625,15.50487106
5340,2,42,1,1,415,668,1.8,142.0548687,17.4984011
21124,2,40,1,1,415,665,1.3,147.9564508,19.13714468
20996,2,25,2,1,415,669,1.5,154.1726014,19.09036295
21097,2,40,1,1,415,664,1.2,152.9020882,14.11375062
21096,2,40,1,1,415,652,1.6,145.4092053,12.35233415
5331,2,42,1,1,415,662,1.4,154.6367195,12.68314157
20995,1,25,1,1,415,654,1.5,159.4909162,11.55807804
21064,1,25,2,1,415,658,1.4,168.0800391,16.73304721
21054,1,25,2,1,415,670,1.4,177.5058142,15.39064994
21063,1,25,2,1,415,658,1.1,178.5305885,10.54945055
21147,1,42,1,1,415,656,1.4,165.0678759,12.90613599
20971,1,42,2,1,415,653,1.4,165.4532862,10.10441497
21145,1,42,1,1,415,656,1.4,157.659087,17.96435644
21052,1,25,1,1,415,671,1.6,152.4834122,13.78272841
20970,1,42,2,1,415,653,1.5,167.8894186,15.81611083
21119,1,42,1,1,415,672,1.1,171.6348953,10.95025729
20969,1,42,1,1,415,673,1.3,172.8283591,17.57019691
20968,1,42,1,1,415,673,1.2,201.5040736,9.116104229
20967,1,42,1,1,415,655,1,172.4622973,14.13503185
21025,1,25,1,1,415,674,1.6,159.6226309,14.15713116
21074,1,25,1,1,415,661,1.6,153.507721,12.71131048
21072,1,25,1,1,415,661,1.4,164.7914368,19.99606465
21062,1,25,2,1,415,658,1,163.1769494,14.79428276
21049,1,25,1,1,415,671,1.6,142.6487165,12.27817636
21138,1,42,1,1,415,668,1.9,161.8823807,11.41829856
20994,1,25,1,1,415,659,1.6,185.15697,8.939089848
21118,1,42,1,1,415,672,1.2,151.9622198,13.01795666
21070,1,25,1,1,415,675,1.5,162.1312921,14.31080523
5316,1,25,2,1,415,676,1.4,148.2682036,14.01597107
21136,1,42,1,1,415,668,1.9,147.1669116,13.25606418
21116,1,40,1,1,415,665,1.3,153.3783274,17.15077532
20993,1,42,1,1,415,677,1.1,153.2451731,18.16466269
21045,1,25,2,1,415,676,1.3,163.4560065,12.74956313
21024,1,25,1,1,415,663,1.3,146.1687138,16.57457405
21095,1,40,1,1,415,664,1.2,179.0049673,16.88020566
21094,1,42,1,1,415,662,1.5,150.2450598,11.67567568
21028,1,25,2,1,415,666,1.6,164.6082773,13.42879698
20966,2,25,1,1,415,657,1.6,166.2177523,18.29544073
21023,2,42,1,1,415,678,1.3,159.1225972,15.61643836
21135,2,42,1,1,415,668,1.8,155.9117682,10.31751316
21026,2,25,2,1,415,666,1.2,173.5083735,9.434482759
21042,2,25,1,1,415,679,1.4,152.6628849,13.46136008
20992,2,25,2,1,415,669,1.3,157.2661548,15.15909451
21022,2,25,1,1,415,680,1.2,167.5783428,20.31612341
5336,2,42,1,1,415,672,1.2,155.3266576,17.07131835
21021,2,25,1,1,415,674,1.8,158.7257394,14.32041612
5330,2,25,1,1,415,661,1.7,153.386891,12.51087985
5320,2,25,1,1,415,671,1.3,161.9811232,18.90360481
5335,2,42,1,1,415,672,1.3,149.9797359,13.45998108
5302,2,42,2,1,415,653,1.4,154.383241,14.48275862
5341,2,42,1,1,415,668,1.7,154.4660753,14.37620621
5334,2,42,1,1,415,681,1.3,153.6328131,13.72009118
5338,2,42,1,1,415,672,1.4,151.7746187,14.81525152
20375,2,1,2,1,415,595,1.6,170.2436424,15.62948403
20716,2,25,1,1,415,582,1.7,178.2446089,14.42464909
20598,2,42,1,1,415,601,1.5,192.4604545,12.21158244
20635,2,30,1,1,415,611,1.8,177.6627148,13.905621
20519,2,42,3,1,415,682,0.9,188.730534,16.05976521
20481,2,42,1,1,415,568,0.8,190.2600292,13.87047483
20549,2,42,3,1,415,590,1.4,198.7005649,20.62939832
20518,2,42,3,1,415,682,1,180.8966514,15.89300912
20548,2,42,2,1,415,610,1.2,182.221903,16.41975309
20517,2,42,3,1,415,682,1,184.0534977,14.63101604
20597,2,42,1,1,415,585,1.5,172.360122,12.24417257
20596,2,42,1,1,415,597,1.4,181.5411682,14.66217795
20689,2,42,2,1,415,649,1.4,185.9306556,15.97878896
20595,2,42,2,1,415,576,1.4,174.5931915,11.01204188
20688,2,42,1,1,415,608,1.3,183.2528119,19.06821542
20516,2,42,1,1,415,683,1.5,204.7141361,17.26758134
20515,2,25,1,1,415,593,1.9,181.6410148,7.243991853
20634,2,30,1,1,415,611,1.7,170.1951724,18.05969388
20514,2,42,2,1,415,606,1,219.2746698,10.33548387
20374,2,25,3,1,415,570,1.3,187.002406,12.75414365
20480,2,42,1,1,415,568,1.6,171.912449,18.69370277
20440,2,1,1,1,415,562,1.6,189.5604721,13.43355705
20594,2,42,1,1,415,597,1.7,166.9025,12.42867738
20373,2,25,3,1,415,570,1.6,176.9429232,11.38161883
5219,2,30,1,3,415,67,1.3,163.5316395,13.17855195
5211,2,42,3,1,415,598,1.6,155.6181722,15.66294416
5177,2,42,2,1,415,606,1.4,172.9996287,14.24362823
5186,2,42,3,1,415,590,1.3,158.7491049,15.82094361
20547,2,36,1,1,415,591,1.2,153.9371566,15.33852527
5189,2,42,2,1,415,610,1.3,155.3858084,18.74496644
5160,2,36,1,1,415,594,1.2,145.6651681,14.39453649
5176,2,42,2,1,415,592,1.7,154.9964815,14.39601218
5197,2,42,1,1,415,578,1.3,171.4885294,13.12859885
20593,2,42,3,1,415,598,1.4,163.7729545,14.35657419
5194,2,42,2,1,415,576,1.2,169.3614286,12.40503778
21112,2,42,1,1,415,672,1.1,149.9797359,13.45998108
21040,2,25,1,1,415,651,1.5,150.3115798,16.3862069
20244,2,25,1,1,415,529,1.4,165.2729068,13.64685763
21349,2,42,1,1,115,684,1.3,158.2497193,13.36402878
21206,2,42,2,1,415,685,0.8,163.7037324,17.99867696
5389,2,42,2,1,115,686,1.3,158.127963,18.57524381
21258,2,18,2,2,415,137,1,169.0358791,14.81863799
21297,2,30,3,2,415,140,1.1,173.5437703,9.49761606
21296,2,42,1,2,415,143,1.5,156.88375,14.00235641
21257,2,30,2,2,415,138,1.6,166.6574569,12.52394366
5385,2,18,1,2,415,164,1.1,152.6020155,21.27784091
21220,2,25,2,1,415,687,1.5,181.9191032,9.356808106
5368,2,18,2,2,415,137,1.3,162.8920355,18.61436716
5366,2,30,2,2,415,186,1.2,167.2143562,12.2618862
21294,2,18,2,2,415,181,1.5,167.103326,14.73902634
5365,2,30,3,2,415,148,1.3,161.2296293,10.71958989
21231,2,30,2,4,415,118,1.1,158.4317653,9.2812703
21158,1,18,2,1,415,688,1.8,150.0103608,20.00254291
21186,1,18,1,1,415,689,1.5,155.8107565,14.30224033
21185,2,18,1,1,415,689,1.4,172.8382409,13.5686943
21204,2,42,2,1,415,685,0.9,167.1034058,18.88675971
5359,2,42,2,1,415,685,1.1,159.1664507,19.88231124
5358,2,1,1,3,415,116,1.9,163.0667857,17.37300435
21199,2,42,1,1,415,690,1.3,168.899375,17.43732929
5352,2,18,1,1,415,691,1.1,162.6748039,19.34644652
21198,2,42,1,1,415,690,1.3,151.3574779,19.30663182
5346,2,18,2,1,415,688,1,168.9805242,13.5994109
21197,2,42,1,1,415,690,1.3,162.4472896,18.62558223
21184,2,18,1,1,415,689,1.6,148.1029252,16.36775819
21196,2,1,1,3,415,116,1.6,171.2413158,14.56545385
21183,2,18,1,1,415,689,1.8,151.8691446,21.82741778
5356,2,42,2,1,415,692,1.5,155.8107565,13.5592668
5357,2,42,2,1,415,692,1.4,162.2206641,11.25321888
21195,1,42,1,1,415,690,1.3,155.208578,18.1106383
21182,1,18,1,1,415,689,1.9,162.5169417,21.70501601
21194,1,42,2,1,415,693,1.5,147.5967406,13.48123816
21181,1,18,1,1,415,691,1.3,147.5867428,11.91801943
21193,1,1,1,3,415,116,1.9,151.917669,11.13801707
21192,1,1,1,3,415,116,1.9,150.2547548,12.30359107
21191,1,42,2,1,415,692,1.4,162.4472896,13.3319957
21190,1,42,2,1,415,692,1.6,159.7849809,11.51595931
21152,2,18,2,1,415,688,1.1,170.7350409,17.55285341
21178,2,18,1,1,415,689,1.8,160.3054762,20.27375044
5367,2,30,2,2,415,186,1.7,155.8417823,15.84966443
21255,2,30,2,2,415,138,1.5,174.9366895,13.53338829
21177,2,18,1,1,415,691,1.1,177.8270879,11.65878136
21151,2,18,2,1,415,688,1.3,156.746216,15.36770311
21189,2,42,1,1,415,690,1.4,185.9267647,17.61423126
21188,2,42,2,1,415,693,1.6,158.2876415,11.28149688
21320,2,30,2,1,115,694,1.2,167.103326,14.84820431
21176,2,18,1,1,415,691,1.1,168.6900511,13.36874301
21187,2,42,1,1,415,690,1.2,172.8382409,16.32483534
20991,1,25,1,1,415,627,1.6,159.702037,18.09207735
21061,1,25,1,1,415,695,1.3,156.794046,14.6679281
21093,1,42,1,1,415,662,1.6,181.6553846,12.8515528
21291,1,18,2,2,415,181,1.3,141.7867949,15.66643467
21268,1,18,3,2,415,149,1.3,144.4855575,15.15106246
21289,1,18,1,2,415,164,1.7,151.8828639,17.66386671
21066,1,25,1,1,415,675,1.5,187.8833406,12.88931116
21288,1,30,3,2,415,140,1.7,146.0444643,12.88695652
21249,1,30,2,2,415,182,1.4,160.2276253,13.72508239
21267,1,42,1,3,415,10,1.8,204.54,12.89285714
21248,1,30,2,2,415,182,1.1,168.4182223,11.84692803
21386,1,25,3,2,115,166,1.8,137.4365517,15.61683673
21451,1,42,1,2,115,153,2,138.6676978,13.06312997
21450,1,40,1,2,115,135,2.1,130.0895514,19.06331415
21359,1,42,1,1,115,696,1.8,145.8518132,9.778017532
21368,1,1,3,2,115,165,1.7,142.4730357,13.15731225
21448,1,25,1,1,115,697,1.7,143.1933019,15.92681913
5418,1,42,1,2,115,136,1.3,131.9356677,13.02857143
21382,1,40,1,2,115,172,2,148.9247087,13.91846318
5381,2,42,1,2,415,134,1.3,157.885297,13.08047809
21247,2,30,2,2,415,182,1.6,139.8237171,11.94285714
21246,2,18,2,2,415,137,1.3,138.0158065,15.25467626
5369,2,25,1,1,415,698,1.1,151.5862963,16.30790191
21287,2,30,3,2,415,140,1.1,151.0913602,20.84301965
21266,2,18,3,2,415,149,1.2,146.9373214,16.76205534
21342,2,1,2,2,115,168,1.5,175.035892,15.72679628
21210,2,25,2,1,415,687,1,168.1386025,14.44888721
21238,2,18,3,2,415,151,1,155.5435714,21.70821391
21341,2,1,2,2,115,168,1.4,155.5634064,12.35484341
5379,2,42,1,3,415,10,1.6,145.1737719,14.89462087
21285,2,18,2,2,415,181,1.5,154.7499515,16.35176094
5363,2,25,2,1,415,687,1.4,151.9670646,14.58113208
21237,2,30,2,2,415,186,1.3,153.3039925,17.17037037
5422,2,42,1,1,115,699,1.7,144.7559506,15.37906429
5395,2,30,2,1,115,694,1.2,161.1297303,11.68435374
5378,2,42,1,3,415,10,1.6,153.0295833,12.84283727
5408,2,1,2,2,115,168,1.2,166.5739912,15.1154213
5393,2,30,2,1,115,694,1.3,152.7467308,17.94414669
21367,1,42,1,1,115,699,1.7,155.3067004,16.48070953
5388,1,42,2,1,115,686,1.7,148.2428085,12.70186377
21245,1,30,2,2,415,138,2,154.3855323,13.07857641
21265,1,42,1,3,415,10,2,170.9559292,20.82692308
21282,1,25,1,1,415,700,1.1,153.7082692,16.6899859
21236,1,18,3,2,415,151,1.3,157.0182819,15.58726115
21161,1,42,1,1,415,701,1.1,166.3213116,9.676217972
21208,1,25,2,1,415,687,1.4,165.6695639,10.33217327
21263,1,42,1,2,415,134,2,157.0093026,11.80582524
21207,1,25,2,1,415,687,1.5,161.0202632,11.13545162
21243,1,25,1,1,415,698,1.6,147.289778,15.42418879
21370,1,25,2,2,115,157,1.6,155.6209426,10.83766816
21262,1,42,1,2,415,134,1.6,184.0494743,10.31547567
21227,2,30,2,4,415,118,1.3,155.576985,8.7559532
21280,2,18,1,2,415,164,0.9,156.5764481,21.17434611
5376,2,25,1,1,415,698,1.3,156.5928846,8.779125529
21235,2,18,3,2,415,151,1.4,152.6512132,17.21569689
21242,2,30,2,2,415,182,1,151.3463187,16.14295347
5409,2,42,1,1,115,702,1.3,153.157278,16.94267516
21223,2,30,3,2,415,148,1,167.8871074,12.56746988
5387,2,18,2,2,415,181,1.4,148.5792468,19.02668004
5383,2,42,1,3,415,10,2.1,155.1087799,15.07993681
5374,2,25,1,1,415,698,1.6,167.7974153,16.23050847
5390,2,42,2,1,115,686,1.9,151.8828639,17.37896564
5372,2,30,2,2,415,182,1.4,158.7532353,14.33797559
5371,2,30,2,2,415,138,1.3,153.7043258,22.03110805
21234,2,30,2,2,415,186,1.5,159.0709454,13.38207783
21277,2,30,3,2,415,140,1.8,163.2044191,14.88979592
21225,2,30,2,4,415,118,1.6,161.3903452,11.15727174
21276,2,18,2,2,415,181,1.7,147.2976165,17.72161269
20957,2,25,2,1,415,629,0.8,169.9310428,14.84511674
21241,2,30,2,2,415,182,1,158.5333953,16.95908277
21275,2,18,2,2,415,181,1.3,155.5089922,16.71136364
21233,2,18,3,2,415,151,0.9,175.4161161,19.55864297
21240,2,25,1,1,415,698,1.1,175.4521622,15.3732899
21334,2,42,1,1,115,702,1.1,163.5601271,12.85793529
5370,2,18,2,2,415,137,1.1,159.865495,18.13429917
5382,2,42,1,2,415,134,1.6,152.7679963,15.44060564
5434,2,25,3,2,115,166,1.9,153.8595565,18.53549337
21445,2,42,2,1,115,703,1.3,152.3301329,16.63439015
5413,2,42,1,1,115,696,1.5,148.6398134,13.98024691
5438,2,42,1,2,115,185,1.8,152.637334,17.09371555
21401,2,42,1,1,115,704,1.2,151.7892515,17.46807734
5419,2,42,1,1,115,705,1.3,155.4360843,14.35245781
21365,2,1,3,2,115,165,1.5,150.8236538,15.82172073
5428,2,25,2,2,115,157,1.3,144.5764964,18.47903226
21333,2,42,1,1,115,684,1.4,156.3404473,17.40458015
21332,2,25,3,2,115,152,1.3,157.8918145,16.92371134
21358,2,42,1,2,115,174,1.2,153.6410274,13.62608384
5435,2,42,1,1,115,704,1.6,152.637334,20.21080485
